L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
159.0,35.0,0.0,0.0,0.0,-0.66,0.69,-0.24,-2.68,-1.64,-0.61,0.0,38.0,0.0,0.0,0.0,-3.29,-6.76,-6.45,-140.74,81.17,-117.91
144.0,33.0,0.0,100.0,0.0,-0.69,0.69,-0.2,-3.72,-2.25,-6.22,0.0,44.0,0.0,0.0,0.0,-4.1,-8.24,-8.84,9.09,325.31,-239.74
162.0,32.0,0.0,102.0,0.0,-0.68,0.7,-0.23,0.67,-4.02,1.7,0.0,50.0,0.0,0.0,0.0,-4.09,-11.63,-10.79,199.4,-257.29,324.43
108.0,32.0,1.0,11.0,0.0,-0.64,0.65,-0.27,0.79,2.68,-3.35,0.0,30.0,0.0,0.0,0.0,-4.36,-9.53,-10.48,42.39,-258.03,196.69
134.0,32.0,0.0,7.0,0.0,-0.68,0.68,-0.27,6.59,5.12,-8.72,0.0,29.0,0.0,0.0,0.0,-4.16,-8.16,-10.34,322.48,48.37,-0.09
148.0,33.0,0.0,0.0,0.0,-0.69,0.72,-0.26,32.47,24.29,-4.69,0.0,13.0,0.0,0.0,0.0,-4.31,-7.59,-10.23,-212.09,-319.09,-30.3
159.0,30.0,0.0,0.0,0.0,-0.73,0.76,-0.18,-6.1,5.55,-10.62,0.0,7.0,0.0,0.0,0.0,-4.37,-6.5,-9.42,236.64,-130.24,-45.01
171.0,30.0,0.0,0.0,0.0,-0.71,0.73,-0.18,-20.75,-6.95,-10.31,0.0,1.0,0.0,0.0,0.0,-4.51,-5.52,-9.39,33.92,39.37,68.02
175.0,32.0,0.0,0.0,0.0,-0.69,0.7,-0.18,-11.9,1.7,-4.63,0.0,0.0,0.0,0.0,0.0,-1.22,-3.75,-8.4,33.92,165.35,76.93
174.0,33.0,0.0,6.0,0.0,-0.7,0.74,-0.16,-0.18,4.33,3.05,9.0,0.0,0.0,0.0,0.0,-3.87,-3.61,-6.8,33.92,201.6,146.76
156.0,35.0,0.0,0.0,0.0,-0.63,0.64,-0.21,2.92,-5.79,-0.61,10.0,0.0,0.0,0.0,0.0,-3.29,-2.95,-4.51,33.92,168.03,184.42
147.0,33.0,0.0,0.0,0.0,-0.66,0.64,-0.22,2.99,-6.83,-7.5,9.0,0.0,0.0,0.0,0.0,-3.3,-1.9,-3.03,33.92,92.72,276.7
171.0,37.0,0.0,0.0,0.0,-0.68,0.73,-0.2,-3.23,3.66,-1.64,14.0,0.0,0.0,0.0,0.0,-3.91,-1.75,-2.23,33.92,-28.25,325.9
164.0,36.0,0.0,0.0,0.0,-0.7,0.76,-0.17,0.18,6.53,5.12,13.0,0.0,0.0,0.0,0.0,-4.96,-1.25,-1.81,33.92,-10.25,-238.09
131.0,50.0,0.0,0.0,0.0,-0.64,0.71,-0.24,-1.46,-3.84,6.28,14.0,0.0,0.0,0.0,0.0,-3.98,-0.47,-1.08,33.92,71.72,-96.37
147.0,50.0,0.0,0.0,0.0,-0.61,0.65,-0.27,-2.44,-5.73,0.12,4.0,0.0,0.0,0.0,0.0,-5.6,-1.48,-0.03,33.92,-75.68,76.72
