L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
390.0,48.0,0.0,80.0,0.0,-0.68,0.67,-0.28,-0.85,0.85,-1.46,0.0,8.0,0.0,0.0,0.0,-4.34,-6.96,-4.04,19.1,26.42,-79.22
404.0,33.0,0.0,133.0,0.0,-0.67,0.66,-0.25,0.12,11.16,2.07,0.0,13.0,0.0,0.0,0.0,-4.41,-7.49,-4.1,46.26,-5.73,-86.6
416.0,37.0,0.0,134.0,0.0,-0.7,0.67,-0.22,-2.56,0.24,1.15,0.0,13.0,0.0,0.0,0.0,-4.61,-7.77,-4.2,29.96,1.7,-150.69
415.0,50.0,0.0,132.0,0.0,-0.73,0.69,-0.21,-0.06,-2.19,7.38,0.0,13.0,0.0,0.0,0.0,-4.83,-7.77,-4.4,-37.96,28.62,-240.47
417.0,50.0,0.0,47.0,0.0,-0.7,0.64,-0.28,-22.88,-7.62,3.35,0.0,13.0,0.0,0.0,0.0,-5.17,-7.87,-4.3,-128.41,72.2,307.04
416.0,33.0,1.0,0.0,0.0,-0.64,0.6,-0.28,-12.57,6.16,3.47,0.0,14.0,0.0,0.0,0.0,-5.46,-7.83,-4.4,-205.68,107.78,217.5
418.0,37.0,0.0,7.0,0.0,-0.65,0.6,-0.25,-7.44,9.58,-2.5,0.0,7.0,0.0,0.0,0.0,-5.64,-8.04,-4.22,-242.24,121.03,118.26
415.0,38.0,0.0,120.0,0.0,-0.68,0.59,-0.23,4.57,16.72,-2.92,0.0,0.0,0.0,0.0,0.0,-5.84,-8.53,-4.48,-282.04,141.41,26.89
425.0,48.0,0.0,130.0,0.0,-0.7,0.59,-0.21,-2.62,1.03,-9.52,1.0,0.0,0.0,0.0,0.0,-6.02,-8.43,-4.28,-309.81,153.62,-98.05
416.0,38.0,0.0,122.0,0.0,-0.68,0.62,-0.21,10.92,10.8,-6.65,13.0,0.0,0.0,0.0,0.0,-6.28,-8.58,-3.6,303.56,151.24,-261.08
411.0,51.0,0.0,137.0,0.0,-0.75,0.75,-0.23,1.15,-4.76,-8.48,14.0,0.0,0.0,0.0,0.0,-6.25,-8.44,-2.92,-263.18,143.98,245.42
412.0,50.0,0.0,135.0,0.0,-0.75,0.7,-0.25,0.67,-5.49,-3.05,15.0,0.0,0.0,0.0,0.0,-6.52,-7.57,-3.44,-178.4,113.09,105.4
399.0,50.0,0.0,15.0,0.0,-0.75,0.65,-0.24,3.66,-1.95,1.64,15.0,0.0,0.0,2.0,0.0,-5.62,-6.06,-2.52,246.49,109.13,1.64
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,18.0,0.0,0.0,16.0,0.0,-5.55,-5.14,-2.67,-129.43,176.45,-192.63
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,19.0,0.0,0.0,18.0,0.0,-5.36,-4.57,-2.4,162.96,268.67,-179.33
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,6.0,29.0,0.0,-5.46,-4.68,-1.9,221.55,145.14,-179.14
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,19.0,0.0,24.0,39.0,0.0,-5.63,-4.24,-1.67,-133.94,-94.66,-111.82
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,19.0,0.0,59.0,59.0,0.0,-5.02,-2.58,-1.69,26.34,-222.47,-56.83
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,87.0,64.0,0.0,-4.63,-0.89,-1.55,111.79,-239.5,60.18
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,87.0,70.0,0.0,-4.75,-0.74,-2.08,149.08,-244.75,208.19
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,84.0,77.0,0.0,-5.86,-1.92,-0.66,7.9,297.21,281.79
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,61.0,79.0,0.0,-4.71,-0.7,-2.09,13.82,-160.58,-262.6
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,20.0,0.0,31.0,84.0,0.0,-4.86,-0.56,-2.53,-18.89,-120.48,-116.73
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,20.0,0.0,12.0,88.0,0.0,-5.33,-0.48,-2.57,-5.04,-138.06,34.21
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,1.0,0.0,84.0,0.0,-5.52,0.05,-2.67,3.75,-131.53,178.01
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,16.0,1.0,0.0,36.0,0.0,-4.23,1.5,-4.23,-47.03,68.66,-96.55
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,20.0,5.0,0.0,30.0,0.0,-5.55,-0.17,-4.22,136.93,206.66,7.62
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,19.0,0.0,0.0,27.0,0.0,-7.08,-0.71,-4.02,325.47,210.63,30.57
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,19.0,0.0,0.0,30.0,0.0,-8.17,-1.07,-3.98,-295.77,214.96,15.86
390.0,40.0,0.0,50.0,0.0,-0.7,0.63,-0.2,2.74,-4.94,-3.78,15.0,0.0,0.0,30.0,0.0,-8.97,-1.28,-4.32,-75.74,233.21,91.61
