L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,50.0,0.0,59.0,0.0,-0.71,0.7,-0.15,-2.56,0.24,-2.68,1.0,0.0,0.0,0.0,0.0,-3.15,-5.77,-5.09,29.9,41.38,-28.56
0.0,69.0,0.0,50.0,0.0,-0.68,0.7,-0.14,-6.28,5.18,-7.93,0.0,0.0,0.0,0.0,0.0,-3.3,-6.34,-4.89,23.8,44.61,-37.17
0.0,70.0,0.0,45.0,0.0,-0.7,0.75,-0.16,-8.78,-0.73,-1.4,0.0,0.0,0.0,0.0,0.0,-3.57,-6.22,-4.75,106.26,47.36,-46.2
0.0,70.0,0.0,45.0,0.0,-0.71,0.68,-0.14,-0.73,-2.25,-6.53,0.0,0.0,0.0,0.0,0.0,-3.28,-5.44,-4.84,50.96,48.15,-104.49
0.0,58.0,0.0,45.0,0.0,-0.72,0.7,-0.12,-2.19,1.4,-1.46,0.0,0.0,0.0,0.0,0.0,-3.41,-5.46,-4.97,5.85,25.32,-114.8
0.0,70.0,0.0,50.0,0.0,-0.71,0.73,-0.14,-4.45,-13.61,-2.38,0.0,0.0,0.0,0.0,0.0,-3.34,-5.91,-5.02,33.08,-16.66,-97.9
0.0,71.0,0.0,59.0,0.0,-0.66,0.74,-0.22,-3.84,-2.19,-2.56,0.0,0.0,0.0,0.0,0.0,-3.68,-6.13,-4.93,-55.66,33.81,-167.96
0.0,71.0,0.0,78.0,0.0,-0.67,0.73,-0.2,-6.89,8.17,0.48,0.0,0.0,0.0,0.0,0.0,-4.04,-6.39,-5.22,-103.75,46.93,-207.88
0.0,70.0,0.0,46.0,0.0,-0.66,0.66,-0.15,0.18,5.18,-7.93,1.0,0.0,0.0,0.0,0.0,-4.4,-6.94,-5.11,-111.51,16.9,-266.11
0.0,71.0,0.0,62.0,0.0,-0.79,0.76,-0.1,1.34,-1.46,-0.67,4.0,0.0,0.0,0.0,0.0,-4.92,-6.95,-5.12,-40.83,-58.04,312.65
0.0,71.0,0.0,62.0,0.0,-0.77,0.78,-0.11,1.58,-4.45,5.92,7.0,8.0,0.0,0.0,0.0,-5.25,-6.85,-5.05,25.93,-135.68,209.08
0.0,74.0,0.0,78.0,0.0,-0.75,0.74,-0.11,1.64,-8.42,11.23,3.0,45.0,0.0,0.0,0.0,-5.58,-6.68,-4.85,-20.75,-239.37,124.85
0.0,74.0,0.0,41.0,0.0,-0.69,0.69,-0.18,1.28,-6.22,6.22,8.0,47.0,0.0,0.0,0.0,-5.69,-6.85,-4.98,-168.7,-259.09,-28.53
