L_F1,L_F2,L_F3,L_F4,L_F5,L_Ax,L_Ay,L_Az,L_Gx,L_Gy,L_Gz,R_F1,R_F2,R_F3,R_F4,R_F5,R_Ax,R_Ay,R_Az,R_Gx,R_Gy,R_Gz
0.0,0.0,0.0,0.0,0.0,-0.71,0.68,-0.16,-1.22,-0.67,-0.91,0.0,0.0,0.0,0.0,0.0,-4.17,-8.42,-7.17,61.21,120.48,-184.2
0.0,0.0,0.0,0.0,0.0,-0.72,0.76,-0.16,-14.16,5.43,5.24,0.0,0.0,0.0,0.0,0.0,-4.03,-7.37,-6.74,197.32,59.57,-287.71
0.0,0.0,0.0,0.0,0.0,-0.67,0.6,-0.11,5.85,-4.21,5.67,0.0,0.0,0.0,0.0,0.0,-4.37,-6.31,-6.16,233.15,57.31,279.69
0.0,0.0,0.0,0.0,0.0,-0.67,0.6,-0.15,2.19,-18.31,-6.83,0.0,0.0,0.0,0.0,0.0,-4.57,-5.36,-6.1,162.47,94.48,220.12
0.0,0.0,0.0,0.0,0.0,-0.68,0.59,-0.18,-3.05,-25.08,-13.79,0.0,0.0,0.0,0.0,0.0,-4.68,-4.91,-5.97,-99.36,182.67,153.78
0.0,0.0,0.0,0.0,0.0,-0.76,0.7,-0.19,5.61,-12.08,-14.03,0.0,0.0,0.0,0.0,0.0,-4.81,-5.18,-6.31,-222.65,229.67,-57.65
0.0,0.0,0.0,0.0,0.0,-0.77,0.72,-0.18,3.23,-7.08,-7.38,0.0,0.0,0.0,0.0,0.0,-5.46,-5.81,-6.13,-271.3,208.49,-114.23
0.0,0.0,0.0,0.0,0.0,-0.75,0.7,-0.17,-2.19,-3.35,0.79,0.0,0.0,0.0,0.0,0.0,-5.57,-5.45,-5.6,-295.83,160.4,-165.5
0.0,0.0,0.0,0.0,0.0,-0.72,0.69,-0.16,-2.44,2.62,7.01,0.0,0.0,0.0,0.0,0.0,-6.23,-5.22,-5.15,221.65,192.87,-319.24
0.0,0.0,0.0,0.0,0.0,-0.71,0.72,-0.18,-1.28,4.88,1.22,0.0,0.0,0.0,0.0,0.0,-6.61,-5.27,-4.79,62.77,137.75,155.02
